913	巨	巨	jù	ju	4
914	炮	炮	pào	pao	4
915	旧	舊	jiù	jiu	4
916	端	端	duān	duan	1
917	探	探	tàn	tan	4
918	湖	湖	hú	hu	2
919	录	錄	lù	lu	4
920	叶	葉	yè	ye	4
921	春	春	chūn	chun	1
922	乡	鄉	xiāng	xiang	1
923	附	附	fù	fu	4
924	吸	吸	xī	xi	1
925	予	予	yǔ	yu	3
926	礼	禮	lǐ	li	3
927	港	港	gǎng	gang	3
928	雨	雨	yǔ	yu	3
929	呀	呀	ya	ya	5
930	板	板	bǎn	ban	3
931	庭	庭	tíng	ting	2
932	妇	婦	fù	fu	4
933	归	歸	guī	gui	1
934	睛	睛	jīng	jing	1
935	饭	飯	fàn	fan	4
936	额	額	é	e	2
937	含	含	hán	han	2
938	顺	順	shùn	shun	4
939	输	輸	shū	shu	1
940	摇	搖	yáo	yao	2
941	招	招	zhāo	zhao	1
942	婚	婚	hūn	hun	1
943	脱	脫	tuō	tuo	1
944	补	補	bǔ	bu	3
945	谓	謂	wèi	wei	4
946	督	督	dū	du	1
947	毒	毒	dú	du	2
948	油	油	yóu	you	2
949	疗	療	liáo	liao	2
950	旅	旅	lǚ	lü	3
951	泽	澤	zé	ze	2
952	材	材	cái	cai	2
953	灭	滅	miè	mie	4
954	逐	逐	zhú	zhu	2
955	莫	莫	mò	mo	4
956	笔	筆	bǐ	bi	3
957	亡	亡	wáng	wang	2
958	鲜	鮮	xiān	xian	1
959	词	詞	cí	ci	2
960	圣	聖	shèng	sheng	4
961	择	擇	zé	ze	2
962	寻	尋	xún	xun	2
963	厂	廠	chǎng	chang	3
964	睡	睡	shuì	shui	4
965	博	博	bó	bo	2
966	勒	勒	lēi	lei	1
967	烟	煙	yān	yan	1
968	授	授	shòu	shou	4
969	诺	諾	nuò	nuo	4
970	伦	倫	lún	lun	2
971	岸	岸	àn	an	4
972	奥	奧	ào	ao	4
973	唐	唐	táng	tang	2
974	卖	賣	mài	mai	4
975	俄	俄	é	e	2
976	炸	炸	zhà	zha	4
977	载	載	zài	zai	4
978	洛	洛	luò	luo	4
979	健	健	jiàn	jian	4
980	堂	堂	táng	tang	2
981	旁	旁	páng	pang	2
982	宫	宮	gōng	gong	1
983	喝	喝	hē	he	1
984	借	借	jiè	jie	4
985	君	君	jūn	jun	1
986	禁	禁	jìn	jin	4
987	阴	陰	yīn	yin	1
988	园	園	yuán	yuan	2
989	谋	謀	móu	mou	2
990	宋	宋	sòng	song	4
991	避	避	bì	bi	4
992	抓	抓	zhuā	zhua	1
993	荣	榮	róng	rong	2
994	姑	姑	gū	gu	1
995	孙	孫	sūn	sun	1
996	逃	逃	táo	tao	2
997	牙	牙	yá	ya	2
998	束	束	shù	shu	4
999	跳	跳	tiào	tiao	4
1000	顶	頂	dǐng	ding	3
1001	玉	玉	yù	yu	4
1002	镇	鎮	zhèn	zhen	4
1003	雪	雪	xuě	xue	3
1004	午	午	wǔ	wu	3
1005	练	練	liàn	lian	4
1006	迫	迫	pò	po	4
1007	爷	爺	yé	ye	2
1008	篇	篇	piān	pian	1
1009	肉	肉	ròu	rou	4
1010	嘴	嘴	zuǐ	zui	3
1011	馆	館	guǎn	guan	3
1012	遍	遍	biàn	bian	4
1013	凡	凡	fán	fan	2
1014	础	礎	chǔ	chu	3
1015	洞	洞	dòng	dong	4
1016	卷	卷	juǎn	juan	3
1017	坦	坦	tǎn	tan	3
1018	牛	牛	niú	niu	2
1019	宁	寧	níng	ning	2
1020	纸	紙	zhǐ	zhi	3
1021	诸	諸	zhū	zhu	1
1022	训	訓	xùn	xun	4
1023	私	私	sī	si	1
1024	庄	莊	zhuāng	zhuang	1
1025	祖	祖	zǔ	zu	3
1026	丝	絲	sī	si	1
1027	翻	翻	fān	fan	1
1028	暴	暴	bào	bao	4
1029	森	森	sēn	sen	1
1030	塔	塔	tǎ	ta	3
1031	默	默	mò	mo	4
1032	握	握	wò	wo	4
1033	戏	戲	xì	xi	4
1034	隐	隱	yǐn	yin	3
1035	熟	熟	shú	shu	2
1036	骨	骨	gǔ	gu	3
1037	访	訪	fǎng	fang	3
1038	弱	弱	ruò	ruo	4
1039	蒙	蒙	méng	meng	2
1040	歌	歌	gē	ge	1
1041	店	店	diàn	dian	4
1042	鬼	鬼	guǐ	gui	3
1043	软	軟	ruǎn	ruan	3
1044	典	典	diǎn	dian	3
1045	欲	欲	yù	yu	4
1046	萨	薩	sà	sa	4
1047	伙	夥	huǒ	huo	3
1048	遭	遭	zāo	zao	1
1049	盘	盤	pán	pan	2
1050	爸	爸	bà	ba	4
1051	扩	擴	kuò	kuo	4
1052	盖	蓋	gài	gai	4
1053	弄	弄	nòng	nong	4
1054	雄	雄	xióng	xiong	2
1055	稳	穩	wěn	wen	3
1056	忘	忘	wàng	wang	4
1057	亿	億	yì	yi	4
1058	刺	刺	cì	ci	4
1059	拥	擁	yōng	yong	1
1060	徒	徒	tú	tu	2
1061	姆	姆	mǔ	mu	3
1062	杨	楊	yáng	yang	2
1063	齐	齊	qí	qi	2
1064	赛	賽	sài	sai	4
1065	趣	趣	qù	qu	4
1066	曲	曲	qū	qu	1
1067	刀	刀	dāo	dao	1
1068	床	牀	chuáng	chuang	2
1069	迎	迎	yíng	ying	2
1070	冰	冰	bīng	bing	1
1071	虚	虛	xū	xu	1
1072	玩	玩	wán	wan	2
1073	析	析	xī	xi	1
1074	窗	窗	chuāng	chuang	1
1075	醒	醒	xǐng	xing	3
1076	妻	妻	qī	qi	1
1077	透	透	tòu	tou	4
1078	购	購	gòu	gou	4
1079	替	替	tì	ti	4
1080	塞	塞	sāi	sai	1
1081	努	努	nǔ	nu	3
1082	休	休	xiū	xiu	1
1083	虎	虎	hǔ	hu	3
1084	扬	揚	yáng	yang	2
1085	途	途	tú	tu	2
1086	侵	侵	qīn	qin	1
1087	刑	刑	xíng	xing	2
1088	绿	綠	lǜ	lü	4
1089	兄	兄	xiōng	xiong	1
1090	迅	迅	xùn	xun	4
1091	套	套	tào	tao	4
1092	贸	貿	mào	mao	4
1093	毕	畢	bì	bi	4
1094	唯	唯	wéi	wei	2
1095	谷	谷	gǔ	gu	3
1096	轮	輪	lún	lun	2
1097	库	庫	kù	ku	4
1098	迹	跡	jī	ji	1
1099	尤	尤	yóu	you	2
1100	竞	競	jìng	jing	4
1101	街	街	jiē	jie	1
1102	促	促	cù	cu	4
1103	延	延	yán	yan	2
1104	震	震	zhèn	zhen	4
1105	弃	棄	qì	qi	4
1106	甲	甲	jiǎ	jia	3
1107	伟	偉	wěi	wei	3
1108	麻	麻	má	ma	2
1109	川	川	chuān	chuan	1
1110	申	申	shēn	shen	1
1111	缓	緩	huǎn	huan	3
1112	潜	潛	qián	qian	2
1113	闪	閃	shǎn	shan	3
1114	售	售	shòu	shou	4
1115	灯	燈	dēng	deng	1
1116	针	針	zhēn	zhen	1
1117	哲	哲	zhé	zhe	2
1118	络	絡	luò	luo	4
1119	抵	抵	dǐ	di	3
1120	朱	朱	zhū	zhu	1
1121	埃	埃	āi	ai	1
1122	抱	抱	bào	bao	4
1123	鼓	鼓	gǔ	gu	3
1124	植	植	zhí	zhi	2
1125	纯	純	chún	chun	2
1126	夏	夏	xià	xia	4
1127	忍	忍	rěn	ren	3
1128	页	頁	yè	ye	4
1129	杰	傑	jié	jie	2
1130	筑	築	zhù	zhu	4
1131	折	折	zhé	zhe	2
1132	郑	鄭	zhèng	zheng	4
1133	贝	貝	bèi	bei	4
1134	尊	尊	zūn	zun	1
1135	吴	吳	wú	wu	2
1136	秀	秀	xiù	xiu	4
1137	混	混	hùn	hun	4
1138	臣	臣	chén	chen	2
1139	雅	雅	yǎ	ya	3
1140	振	振	zhèn	zhen	4
1141	染	染	rǎn	ran	3
1142	盛	盛	shèng	sheng	4
1143	怒	怒	nù	nu	4
1144	舞	舞	wǔ	wu	3
1145	圆	圓	yuán	yuan	2
1146	搞	搞	gǎo	gao	3
1147	狂	狂	kuáng	kuang	2
1148	措	措	cuò	cuo	4
1149	姓	姓	xìng	xing	4
1150	残	殘	cán	can	2
1151	秋	秋	qiū	qiu	1
1152	培	培	péi	pei	2
1153	迷	迷	mí	mi	2
1154	诚	誠	chéng	cheng	2
1155	宽	寬	kuān	kuan	1
1156	宇	宇	yǔ	yu	3
1157	猛	猛	měng	meng	3
1158	摆	擺	bǎi	bai	3
1159	梅	梅	méi	mei	2
1160	毁	毀	huǐ	hui	3
1161	伸	伸	shēn	shen	1
1162	摩	摩	mó	mo	2
1163	盟	盟	méng	meng	2
1164	末	末	mò	mo	4
1165	乃	乃	nǎi	nai	3
1166	悲	悲	bēi	bei	1
1167	拍	拍	pāi	pai	1
1168	丁	丁	dīng	ding	1
1169	赵	趙	zhào	zhao	4
1170	硬	硬	yìng	ying	4
1171	麦	麥	mài	mai	4
1172	蒋	蔣	jiǎng	jiang	3
1173	操	操	cāo	cao	1
1174	耶	耶	yé	ye	2
1175	阻	阻	zǔ	zu	3
1176	订	訂	dìng	ding	4
1177	彩	彩	cǎi	cai	3
1178	抽	抽	chōu	chou	1
1179	赞	贊	zàn	zan	4
1180	魔	魔	mó	mo	2
1181	纷	紛	fēn	fen	1
1182	沿	沿	yán	yan	2
1183	喊	喊	hǎn	han	3
1184	违	違	wéi	wei	2
1185	妹	妹	mèi	mei	4
1186	浪	浪	làng	lang	4
1187	汇	匯	huì	hui	4
1188	币	幣	bì	bi	4
1189	丰	豐	fēng	feng	1
1190	蓝	藍	lán	lan	2
1191	殊	殊	shū	shu	1
1192	献	獻	xiàn	xian	4
1193	桌	桌	zhuō	zhuo	1
1194	啦	啦	la	la	5
1195	瓦	瓦	wǎ	wa	3
1196	莱	萊	lái	lai	2
1197	援	援	yuán	yuan	2
1198	译	譯	yì	yi	4
1199	夺	奪	duó	duo	2
1200	汽	汽	qì	qi	4
1201	烧	燒	shāo	shao	1
1202	距	距	jù	ju	4
1203	裁	裁	cái	cai	2
1204	偏	偏	piān	pian	1
1205	符	符	fú	fu	2
1206	勇	勇	yǒng	yong	3
1207	触	觸	chù	chu	4
1208	课	課	kè	ke	4
1209	敬	敬	jìng	jing	4
1210	哭	哭	kū	ku	1
1211	懂	懂	dǒng	dong	3
1212	墙	牆	qiáng	qiang	2
1213	袭	襲	xí	xi	2
1214	召	召	zhào	zhao	4
1215	罚	罰	fá	fa	2
1216	侠	俠	xiá	xia	2
1217	厅	廳	tīng	ting	1
1218	拜	拜	bài	bai	4
1219	巧	巧	qiǎo	qiao	3
1220	侧	側	cè	ce	4
1221	韩	韓	hán	han	2
1222	冒	冒	mào	mao	4
1223	债	債	zhài	zhai	4
1224	曼	曼	màn	man	4
1225	融	融	róng	rong	2
1226	惯	慣	guàn	guan	4
1227	享	享	xiǎng	xiang	3
1228	戴	戴	dài	dai	4
1229	童	童	tóng	tong	2
1230	犹	猶	yóu	you	2
1231	乘	乘	chéng	cheng	2
1232	挂	掛	guà	gua	4
1233	奖	獎	jiǎng	jiang	3
1234	绍	紹	shào	shao	4
1235	厚	厚	hòu	hou	4
1236	纵	縱	zòng	zong	4
1237	障	障	zhàng	zhang	4
1238	讯	訊	xùn	xun	4
1239	涉	涉	shè	she	4
1240	彻	徹	chè	che	4
1241	刊	刊	kān	kan	1
1242	丈	丈	zhàng	zhang	4
1243	爆	爆	bào	bao	4
1244	乌	烏	wū	wu	1
1245	役	役	yì	yi	4
1246	描	描	miáo	miao	2
1247	洗	洗	xǐ	xi	3
1248	玛	瑪	mǎ	ma	3
1249	患	患	huàn	huan	4
1250	妙	妙	miào	miao	4
1251	镜	鏡	jìng	jing	4
1252	唱	唱	chàng	chang	4
1253	烦	煩	fán	fan	2
1254	签	籤	qiān	qian	1
1255	仙	仙	xiān	xian	1
1256	彼	彼	bǐ	bi	3
1257	弗	弗	fú	fu	2
1258	症	症	zhèng	zheng	4
1259	仿	仿	fǎng	fang	3
1260	倾	傾	qīng	qing	1
1261	牌	牌	pái	pai	2
1262	陷	陷	xiàn	xian	4
1263	鸟	鳥	niǎo	niao	3
1264	轰	轟	hōng	hong	1
1265	咱	咱	zán	zan	2
1266	菜	菜	cài	cai	4
1267	闭	閉	bì	bi	4
1268	奋	奮	fèn	fen	4
1269	庆	慶	qìng	qing	4
1270	撤	撤	chè	che	4
1271	泪	淚	lèi	lei	4
1272	茶	茶	chá	cha	2
1273	疾	疾	jí	ji	2
1274	缘	緣	yuán	yuan	2
1275	播	播	bō	bo	1
1276	朗	朗	lǎng	lang	3
1277	杜	杜	dù	du	4
1278	奶	奶	nǎi	nai	3
1279	季	季	jì	ji	4
1280	丹	丹	dān	dan	1
1281	狗	狗	gǒu	gou	3
1282	尾	尾	wěi	wei	3
1283	仪	儀	yí	yi	2
1284	偷	偷	tōu	tou	1
1285	奔	奔	bēn	ben	1
1286	珠	珠	zhū	zhu	1
1287	虫	蟲	chóng	chong	2
1288	驻	駐	zhù	zhu	4
1289	孔	孔	kǒng	kong	3
1290	宜	宜	yí	yi	2
1291	艾	艾	ài	ai	4
1292	桥	橋	qiáo	qiao	2
1293	淡	淡	dàn	dan	4
1294	翼	翼	yì	yi	4
1295	恨	恨	hèn	hen	4
1296	繁	繁	fán	fan	2
1297	寒	寒	hán	han	2
1298	伴	伴	bàn	ban	4
1299	叹	嘆	tàn	tan	4
1300	旦	旦	dàn	dan	4
1301	愈	愈	yù	yu	4
1302	潮	潮	cháo	chao	2
1303	粮	糧	liáng	liang	2
1304	缩	縮	suō	suo	1
1305	罢	罷	bà	ba	4
1306	聚	聚	jù	ju	4
1307	径	徑	jìng	jing	4
1308	恰	恰	qià	qia	4
1309	挑	挑	tiāo	tiao	1
1310	袋	袋	dài	dai	4
1311	灰	灰	huī	hui	1
1312	捕	捕	bǔ	bu	3
1313	徐	徐	xú	xu	2
1314	珍	珍	zhēn	zhen	1
1315	幕	幕	mù	mu	4
1316	映	映	yìng	ying	4
1317	裂	裂	liè	lie	4
1318	泰	泰	tài	tai	4
1319	隔	隔	gé	ge	2
1320	启	啓	qǐ	qi	3
1321	尖	尖	jiān	jian	1
1322	忠	忠	zhōng	zhong	1
1323	累	累	lèi	lei	4
1324	炎	炎	yán	yan	2
1325	暂	暫	zàn	zan	4
1326	估	估	gū	gu	1
1327	泛	泛	fàn	fan	4
1328	荒	荒	huāng	huang	1
1329	偿	償	cháng	chang	2
1330	横	橫	héng	heng	2
1331	拒	拒	jù	ju	4
1332	瑞	瑞	ruì	rui	4
1333	忆	憶	yì	yi	4
1334	孤	孤	gū	gu	1
1335	鼻	鼻	bí	bi	2
1336	闹	鬧	nào	nao	4
1337	羊	羊	yáng	yang	2
1338	呆	呆	dāi	dai	1
1339	厉	厲	lì	li	4
1340	衡	衡	héng	heng	2
1341	胞	胞	bāo	bao	1
1342	零	零	líng	ling	2
1343	穷	窮	qióng	qiong	2
1344	舍	舍	shě	she	3
1345	码	碼	mǎ	ma	3
1346	赫	赫	hè	he	4
1347	婆	婆	pó	po	2
1348	魂	魂	hún	hun	2
1349	灾	災	zāi	zai	1
1350	洪	洪	hóng	hong	2
1351	腿	腿	tuǐ	tui	3
1352	胆	膽	dǎn	dan	3
1353	津	津	jīn	jin	1
1354	俗	俗	sú	su	2
1355	辩	辯	biàn	bian	4
1356	胸	胸	xiōng	xiong	1
1357	晓	曉	xiǎo	xiao	3
1358	劲	勁	jìn	jin	4
1359	贫	貧	pín	pin	2
1360	仁	仁	rén	ren	2
1361	偶	偶	ǒu	ou	3
1362	辑	輯	jí	ji	2
1363	邦	邦	bāng	bang	1
1364	恢	恢	huī	hui	1
1365	赖	賴	lài	lai	4
1366	圈	圈	quān	quan	1
1367	摸	摸	mō	mo	1
1368	仰	仰	yǎng	yang	3
1369	润	潤	rùn	run	4
1370	堆	堆	duī	dui	1
1371	碰	碰	pèng	peng	4
1372	艇	艇	tǐng	ting	3
1373	稍	稍	shāo	shao	1
1374	迟	遲	chí	chi	2
1375	辆	輛	liàng	liang	4
1376	废	廢	fèi	fei	4
1377	净	淨	jìng	jing	4
1378	凶	兇	xiōng	xiong	1
1379	署	署	shǔ	shu	3
1380	壁	壁	bì	bi	4
1381	御	御	yù	yu	4
1382	奉	奉	fèng	feng	4
1383	旋	旋	xuán	xuan	2
1384	冬	冬	dōng	dong	1
1385	矿	礦	kuàng	kuang	4
1386	抬	抬	tái	tai	2
1387	蛋	蛋	dàn	dan	4
1388	晨	晨	chén	chen	2
1389	伏	伏	fú	fu	2
1390	吹	吹	chuī	chui	1
1391	鸡	雞	jī	ji	1
1392	倍	倍	bèi	bei	4
1393	糊	糊	hú	hu	2
1394	秦	秦	qín	qin	2
1395	盾	盾	dùn	dun	4
1396	杯	杯	bēi	bei	1
1397	租	租	zū	zu	1
1398	骑	騎	qí	qi	2
1399	乏	乏	fá	fa	2
1400	隆	隆	lóng	long	2
1401	诊	診	zhěn	zhen	3
1402	奴	奴	nú	nu	2
1403	摄	攝	shè	she	4
1404	丧	喪	sàng	sang	4
1405	污	污	wū	wu	1
1406	渡	渡	dù	du	4
1407	旗	旗	qí	qi	2
1408	甘	甘	gān	gan	1
1409	耐	耐	nài	nai	4
1410	凭	憑	píng	ping	2
1411	扎	扎	zhā	zha	1
1412	抢	搶	qiǎng	qiang	3
1413	绪	緒	xù	xu	4
1414	粗	粗	cū	cu	1
1415	肩	肩	jiān	jian	1
1416	梁	梁	liáng	liang	2
1417	幻	幻	huàn	huan	4
1418	菲	菲	fēi	fei	1
1419	皆	皆	jiē	jie	1
1420	碎	碎	suì	sui	4
1421	宙	宙	zhòu	zhou	4
1422	叔	叔	shū	shu	1
1423	岩	巖	yán	yan	2
1424	荡	蕩	dàng	dang	4
1425	综	綜	zōng	zong	1
1426	爬	爬	pá	pa	2
1427	荷	荷	hé	he	2
1428	悉	悉	xī	xi	1
1429	蒂	蒂	dì	di	4
1430	返	返	fǎn	fan	3
1431	井	井	jǐng	jing	3
1432	壮	壯	zhuàng	zhuang	4
1433	薄	薄	báo	bao	2
1434	悄	悄	qiāo	qiao	1
1435	扫	掃	sǎo	sao	3
1436	敏	敏	mǐn	min	3
1437	碍	礙	ài	ai	4
1438	殖	殖	zhí	zhi	2
1439	详	詳	xiáng	xiang	2
1440	迪	迪	dí	di	2
1441	矛	矛	máo	mao	2
1442	霍	霍	huò	huo	4
1443	允	允	yǔn	yun	3
1444	幅	幅	fú	fu	2
1445	撒	撒	sā	sa	1
1446	剩	剩	shèng	sheng	4
1447	凯	凱	kǎi	kai	3
1448	颗	顆	kē	ke	1
1449	骂	罵	mà	ma	4
1450	赏	賞	shǎng	shang	3
1451	液	液	yè	ye	4
1452	番	番	fān	fan	1
1453	箱	箱	xiāng	xiang	1
1454	贴	貼	tiē	tie	1
1455	漫	漫	màn	man	4
1456	酸	酸	suān	suan	1
1457	郎	郎	láng	lang	2
1458	腰	腰	yāo	yao	1
1459	舒	舒	shū	shu	1
1460	眉	眉	méi	mei	2
1461	忧	憂	yōu	you	1
1462	浮	浮	fú	fu	2
1463	辛	辛	xīn	xin	1
1464	恋	戀	liàn	lian	4
1465	餐	餐	cān	can	1
1466	吓	嚇	xià	xia	4
1467	挺	挺	tǐng	ting	3
1468	励	勵	lì	li	4
1469	辞	辭	cí	ci	2
1470	艘	艘	sōu	sou	1
1471	键	鍵	jiàn	jian	4
1472	伍	伍	wǔ	wu	3
1473	峰	峯	fēng	feng	1
1474	尺	尺	chǐ	chi	3
1475	昨	昨	zuó	zuo	2
1476	黎	黎	lí	li	2
1477	辈	輩	bèi	bei	4
1478	贯	貫	guàn	guan	4
1479	侦	偵	zhēn	zhen	1
1480	滑	滑	huá	hua	2
1481	券	券	quàn	quan	4
1482	崇	崇	chóng	chong	2
1483	扰	擾	rǎo	rao	3
1484	宪	憲	xiàn	xian	4
1485	绕	繞	rào	rao	4
1486	趋	趨	qū	qu	1
1487	慈	慈	cí	ci	2
1488	乔	喬	qiáo	qiao	2
1489	阅	閱	yuè	yue	4
1490	汗	汗	hàn	han	4
1491	枝	枝	zhī	zhi	1
1492	拖	拖	tuō	tuo	1
1493	墨	墨	mò	mo	4
1494	胁	脅	xié	xie	2
1495	插	插	chā	cha	1
1496	箭	箭	jiàn	jian	4
1497	腊	臘	là	la	4
1498	粉	粉	fěn	fen	3
1499	泥	泥	ní	ni	2
1500	氏	氏	shì	shi	4
1501	彭	彭	péng	peng	2
1502	拔	拔	bá	ba	2
1503	骗	騙	piàn	pian	4
1504	凤	鳳	fèng	feng	4
1505	慧	慧	huì	hui	4
1506	媒	媒	méi	mei	2
1507	佩	佩	pèi	pei	4
1508	愤	憤	fèn	fen	4
1509	扑	撲	pū	pu	1
1510	龄	齡	líng	ling	2
1511	驱	驅	qū	qu	1
1512	惜	惜	xī	xi	1
1513	豪	豪	háo	hao	2
1514	掩	掩	yǎn	yan	3
1515	兼	兼	jiān	jian	1
1516	跃	躍	yuè	yue	4
1517	尸	屍	shī	shi	1
1518	肃	肅	sù	su	4
1519	帕	帕	pà	pa	4
1520	驶	駛	shǐ	shi	3
1521	堡	堡	bǎo	bao	3
1522	届	屆	jiè	jie	4
1523	欣	欣	xīn	xin	1
1524	惠	惠	huì	hui	4
1525	册	冊	cè	ce	4
1526	储	儲	chǔ	chu	3
1527	飘	飄	piāo	piao	1
1528	桑	桑	sāng	sang	1
1529	闲	閒	xián	xian	2
1530	惨	慘	cǎn	can	3
1531	洁	潔	jié	jie	2
1532	踪	蹤	zōng	zong	1
1533	勃	勃	bó	bo	2
1534	宾	賓	bīn	bin	1
1535	频	頻	pín	pin	2
1536	仇	仇	chóu	chou	2
1537	磨	磨	mó	mo	2
1538	递	遞	dì	di	4
1539	邪	邪	xié	xie	2
1540	撞	撞	zhuàng	zhuang	4
1541	拟	擬	nǐ	ni	3
1542	滚	滾	gǔn	gun	3
1543	奏	奏	zòu	zou	4
1544	巡	巡	xún	xun	2
1545	颜	顏	yán	yan	2
1546	剂	劑	jì	ji	4
1547	绩	績	jī	ji	1
1548	贡	貢	gòng	gong	4
1549	疯	瘋	fēng	feng	1
1550	坡	坡	pō	po	1
1551	瞧	瞧	qiáo	qiao	2
1552	截	截	jié	jie	2
1553	燃	燃	rán	ran	2
1554	焦	焦	jiāo	jiao	1
1555	殿	殿	diàn	dian	4
1556	伪	僞	wěi	wei	3
1557	柳	柳	liǔ	liu	3
1558	锁	鎖	suǒ	suo	3
1559	逼	逼	bī	bi	1
1560	颇	頗	pō	po	1
1561	昏	昏	hūn	hun	1
1562	劝	勸	quàn	quan	4
1563	呈	呈	chéng	cheng	2
1564	搜	搜	sōu	sou	1
1565	勤	勤	qín	qin	2
1566	戒	戒	jiè	jie	4
1567	驾	駕	jià	jia	4
1568	漂	漂	piào	piao	4
1569	饮	飲	yǐn	yin	3
1570	曹	曹	cáo	cao	2
1571	朵	朵	duǒ	duo	3
1572	仔	仔	zǐ	zi	3
1573	柔	柔	róu	rou	2
1574	俩	倆	liǎ	lia	3
1575	孟	孟	mèng	meng	4
1576	腐	腐	fǔ	fu	3
1577	幼	幼	yòu	you	4
1578	践	踐	jiàn	jian	4
1579	籍	籍	jí	ji	2
1580	牧	牧	mù	mu	4
1581	凉	涼	liáng	liang	2
1582	牲	牲	shēng	sheng	1
1583	佳	佳	jiā	jia	1
1584	娜	娜	nà	na	4
1585	浓	濃	nóng	nong	2
1586	芳	芳	fāng	fang	1
1587	稿	稿	gǎo	gao	3
1588	竹	竹	zhú	zhu	2
1589	腹	腹	fù	fu	4
1590	跌	跌	diē	die	1
1591	逻	邏	luó	luo	2
1592	垂	垂	chuí	chui	2
1593	遵	遵	zūn	zun	1
1594	脉	脈	mài	mai	4
1595	貌	貌	mào	mao	4
1596	柏	柏	bǎi	bai	3
1597	狱	獄	yù	yu	4
1598	猜	猜	cāi	cai	1
1599	怜	憐	lián	lian	2
1600	惑	惑	huò	huo	4
1601	陶	陶	táo	tao	2
1602	兽	獸	shòu	shou	4
1603	帐	帳	zhàng	zhang	4
1604	饰	飾	shì	shi	4
1605	贷	貸	dài	dai	4
1606	昌	昌	chāng	chang	1
1607	叙	敘	xù	xu	4
1608	躺	躺	tǎng	tang	3
1609	钢	鋼	gāng	gang	1
1610	沟	溝	gōu	gou	1
1611	寄	寄	jì	ji	4
1612	扶	扶	fú	fu	2
1613	铺	鋪	pù	pu	4
1614	邓	鄧	dèng	deng	4
1615	寿	壽	shòu	shou	4
1616	惧	懼	jù	ju	4
1617	询	詢	xún	xun	2
1618	汤	湯	tāng	tang	1
1619	盗	盜	dào	dao	4
1620	肥	肥	féi	fei	2
1621	尝	嘗	cháng	chang	2
1622	匆	匆	cōng	cong	1
1623	辉	輝	huī	hui	1
1624	奈	奈	nài	nai	4
1625	扣	扣	kòu	kou	4
1626	廷	廷	tíng	ting	2
1627	澳	澳	ào	ao	4
1628	嘛	嘛	ma	ma	5
1629	董	董	dǒng	dong	3
1630	迁	遷	qiān	qian	1
1631	凝	凝	níng	ning	2
1632	慰	慰	wèi	wei	4
1633	厌	厭	yàn	yan	4
1634	脏	髒	zàng	zang	4
1635	腾	騰	téng	teng	2
1636	幽	幽	yōu	you	1
1637	怨	怨	yuàn	yuan	4
1638	鞋	鞋	xié	xie	2
1639	丢	丟	diū	diu	1
1640	埋	埋	mái	mai	2
1641	泉	泉	quán	quan	2
1642	涌	湧	yǒng	yong	3
1643	辖	轄	xiá	xia	2
1644	躲	躲	duǒ	duo	3
1645	晋	晉	jìn	jin	4
1646	紫	紫	zǐ	zi	3
1647	艰	艱	jiān	jian	1
1648	魏	魏	wèi	wei	4
1649	吾	吾	wú	wu	2
1650	慌	慌	huāng	huang	1
1651	祝	祝	zhù	zhu	4
1652	邮	郵	yóu	you	2
1653	吐	吐	tǔ	tu	3
1654	狠	狠	hěn	hen	3
1655	鉴	鑑	jiàn	jian	4
1656	曰	曰	yuē	yue	1
1657	械	械	xiè	xie	4
1658	咬	咬	yǎo	yao	3
1659	邻	鄰	lín	lin	2
1660	赤	赤	chì	chi	4
1661	挤	擠	jǐ	ji	3
1662	弯	彎	wān	wan	1
1663	椅	椅	yǐ	yi	3
1664	陪	陪	péi	pei	2
1665	割	割	gē	ge	1
1666	揭	揭	jiē	jie	1
1667	韦	韋	wéi	wei	2
1668	悟	悟	wù	wu	4
1669	聪	聰	cōng	cong	1
1670	雾	霧	wù	wu	4
1671	锋	鋒	fēng	feng	1
1672	梯	梯	tī	ti	1
1673	猫	貓	māo	mao	1
1674	祥	祥	xiáng	xiang	2
1675	阔	闊	kuò	kuo	4
1676	誉	譽	yù	yu	4
1677	筹	籌	chóu	chou	2
1678	丛	叢	cóng	cong	2
1679	牵	牽	qiān	qian	1
1680	鸣	鳴	míng	ming	2
1681	沈	沈	chén	chen	2
1682	阁	閣	gé	ge	2
1683	穆	穆	mù	mu	4
1684	屈	屈	qū	qu	1
1685	旨	旨	zhǐ	zhi	3
1686	袖	袖	xiù	xiu	4
1687	猎	獵	liè	lie	4
1688	臂	臂	bì	bi	4
1689	蛇	蛇	shé	she	2
1690	贺	賀	hè	he	4
1691	柱	柱	zhù	zhu	4
1692	抛	拋	pāo	pao	1
1693	鼠	鼠	shǔ	shu	3
1694	瑟	瑟	sè	se	4
1695	戈	戈	gē	ge	1
1696	牢	牢	láo	lao	2
1697	逊	遜	xùn	xun	4
1698	迈	邁	mài	mai	4
1699	欺	欺	qī	qi	1
1700	吨	噸	dūn	dun	1
1701	琴	琴	qín	qin	2
1702	衰	衰	shuāi	shuai	1
1703	瓶	瓶	píng	ping	2
1704	恼	惱	nǎo	nao	3
1705	燕	燕	yàn	yan	4
1706	仲	仲	zhòng	zhong	4
1707	诱	誘	yòu	you	4
1708	狼	狼	láng	lang	2
1709	池	池	chí	chi	2
1710	疼	疼	téng	teng	2
1711	卢	盧	lú	lu	2
1712	仗	仗	zhàng	zhang	4
